4,4,0.0009987354278564453,0.0029969215393066406
4,5,0.0019996166229248047,0.003997325897216797
4,6,0.002998828887939453,0.0049974918365478516
4,7,0.0029981136322021484,0.004996538162231445
4,8,0.00299835205078125,0.0059967041015625
4,9,0.00299835205078125,0.005996227264404297
5,5,0.0019905567169189453,0.004996776580810547
5,6,0.002997875213623047,0.006995439529418945
5,7,0.002998828887939453,0.0069959163665771484
5,8,0.003997087478637695,0.00899505615234375
5,9,0.004996538162231445,0.010993003845214844
6,6,0.00299835205078125,0.007995367050170898
6,7,0.004997730255126953,0.011992216110229492
6,8,0.0059964656829833984,0.01399087905883789
6,9,0.0069959163665771484,0.017989397048950195
7,7,0.004996538162231445,0.013991355895996094
7,8,0.0069959163665771484,0.018988609313964844
7,9,0.00799417495727539,0.023985862731933594
8,8,0.008994102478027344,0.026983022689819336
8,9,0.010993480682373047,0.02898240089416504
9,9,0.01299142837524414,0.036977529525756836
4,10,0.003998279571533203,0.007995367050170898
4,11,0.004996776580810547,0.0099945068359375
4,12,0.0049974918365478516,0.010992765426635742
4,13,0.0059969425201416016,0.011992692947387695
4,14,0.005996227264404297,0.014991044998168945
4,15,0.007995128631591797,0.013990640640258789
4,16,0.007996082305908203,0.01798844337463379
4,17,0.008994340896606445,0.018988609313964844
4,18,0.00999307632446289,0.02198648452758789
4,19,0.011992216110229492,0.024984359741210938
4,20,0.01299142837524414,0.02798318862915039
4,21,0.013991117477416992,0.030980587005615234
4,22,0.014991044998168945,0.031980037689208984
4,23,0.015990257263183594,0.032979488372802734
4,24,0.018988370895385742,0.03897690773010254
4,25,0.01998734474182129,0.04197335243225098
4,26,0.019987106323242188,0.045972585678100586
4,27,0.022985458374023438,0.04597210884094238
4,28,0.023984670639038086,0.05196809768676758
4,29,0.025986194610595703,0.05196690559387207
4,30,0.026984214782714844,0.058963775634765625
4,31,0.029981136322021484,0.06296133995056152
4,32,0.030981779098510742,0.06795811653137207
4,33,0.034981727600097656,0.06895971298217773
4,34,0.033979177474975586,0.07895112037658691
4,35,0.03597688674926758,0.08194947242736816
4,36,0.03797650337219238,0.08794641494750977
4,37,0.04097580909729004,0.08594655990600586
4,38,0.04297351837158203,0.09077143669128418
4,39,0.04597115516662598,0.11193275451660156
4,40,0.047971248626708984,0.1104576587677002
5,10,0.005388736724853516,0.01598954200744629
5,11,0.006995201110839844,0.019092082977294922
5,12,0.006995677947998047,0.018987178802490234
5,13,0.008994340896606445,0.021986961364746094
5,14,0.009994268417358398,0.02298569679260254
5,15,0.011992692947387695,0.027982711791992188
5,16,0.012991905212402344,0.03298020362854004
5,17,0.014991283416748047,0.03697800636291504
5,18,0.015990734100341797,0.04297304153442383
5,19,0.017989158630371094,0.04797077178955078
5,20,0.018988847732543945,0.043974876403808594
5,21,0.021985292434692383,0.05396723747253418
5,22,0.024984359741210938,0.05796456336975098
5,23,0.02598404884338379,0.06795859336853027
5,24,0.02798318862915039,0.07095694541931152
5,25,0.030985116958618164,0.08295011520385742
5,26,0.03198099136352539,0.08694577217102051
5,27,0.034978628158569336,0.08687806129455566
5,28,0.03897595405578613,0.09837603569030762
5,29,0.04097485542297363,0.09642648696899414
5,30,0.04297351837158203,0.10993242263793945
5,31,0.04597139358520508,0.11893367767333984
5,32,0.04796934127807617,0.12792539596557617
5,33,0.05096912384033203,0.1409134864807129
5,34,0.05496692657470703,0.15490484237670898
5,35,0.0579683780670166,0.16090106964111328
5,36,0.06096315383911133,0.16793060302734375
5,37,0.06514453887939453,0.17689228057861328
5,38,0.06795763969421387,0.18113231658935547
5,39,0.07095599174499512,0.19887709617614746
5,40,0.07399296760559082,0.2138669490814209
6,10,0.007993936538696289,0.022992849349975586
6,11,0.009994268417358398,0.024982929229736328
6,12,0.010992765426635742,0.029981613159179688
6,13,0.012993097305297852,0.031980276107788086
6,14,0.01499032974243164,0.039975881576538086
6,15,0.01698899269104004,0.04497265815734863
6,16,0.018995046615600586,0.04896903038024902
6,17,0.020987749099731445,0.052967071533203125
6,18,0.022986173629760742,0.06696081161499023
6,19,0.025983095169067383,0.06397080421447754
6,20,0.028982877731323242,0.07995128631591797
6,21,0.031981706619262695,0.08994436264038086
6,22,0.034978389739990234,0.10593557357788086
6,23,0.037970781326293945,0.11428093910217285
6,24,0.04140186309814453,0.11792731285095215
6,25,0.043973445892333984,0.12592291831970215
6,26,0.04697227478027344,0.14191365242004395
6,27,0.04996943473815918,0.1508774757385254
6,28,0.054967403411865234,0.1651003360748291
6,29,0.05796504020690918,0.18391799926757812
6,30,0.06296205520629883,0.19473528861999512
6,31,0.06596016883850098,0.20687294006347656
6,32,0.07095694541931152,0.2318580150604248
6,33,0.07495284080505371,0.23978114128112793
6,34,0.07995057106018066,0.2663297653198242
6,35,0.08294892311096191,0.2869894504547119
6,36,0.08894538879394531,0.29575014114379883
6,37,0.09394168853759766,0.3111276626586914
6,38,0.09793901443481445,0.3283963203430176
6,39,0.10393738746643066,0.35320115089416504
6,40,0.1089334487915039,0.3676180839538574
7,10,0.010993242263793945,0.028273344039916992
7,11,0.013991832733154297,0.035978078842163086
7,12,0.014991044998168945,0.04297304153442383
