4,4,0.0019989013671875,0.0039975643157958984
4,5,0.001999378204345703,0.004998445510864258
4,6,0.0020036697387695312,0.00999307632446289
4,7,0.002997875213623047,0.008993864059448242
4,8,0.0030002593994140625,0.018988847732543945
4,9,0.0039975643157958984,0.028982877731323242
5,5,0.0019986629486083984,0.009993553161621094
5,6,0.003997087478637695,0.026985645294189453
5,7,0.0029985904693603516,0.04897117614746094
5,8,0.003992795944213867,0.07595539093017578
5,9,0.0039958953857421875,0.3147091865539551
6,6,0.0039975643157958984,0.05196738243103027
6,7,0.003997802734375,0.07495450973510742
6,8,0.005996227264404297,0.11592864990234375
6,9,0.006996870040893555,0.32675933837890625
7,7,0.005995750427246094,0.2298586368560791
7,8,0.006994962692260742,0.35483670234680176
7,9,0.008995771408081055,0.550696849822998
8,8,0.008994340896606445,1.7407686710357666
8,9,0.01099395751953125,4.13272762298584
9,9,0.01299142837524414,3.2674105167388916
4,10,0.003997325897216797,0.038976430892944336
4,11,0.0049974918365478516,0.06196093559265137
4,12,0.004998922348022461,0.10993099212646484
4,13,0.005976438522338867,0.3567798137664795
4,14,0.006994009017944336,0.3527824878692627
5,10,0.005995988845825195,0.3168060779571533
5,11,0.006995201110839844,0.2948184013366699
5,12,0.007995128631591797,0.49380922317504883
5,13,0.008994340896606445,1.5888006687164307
5,14,0.010001659393310547,1.8632471561431885
6,10,0.007994651794433594,0.7525365352630615
6,11,0.009994983673095703,1.0146279335021973
6,12,0.010993719100952148,1.3096580505371094
6,13,0.011992692947387695,1.7607777118682861
6,14,0.013991117477416992,2.1124587059020996
7,10,0.010993242263793945,1.0353636741638184
7,11,0.011992216110229492,3.2174534797668457
7,12,0.013991594314575195,7.2507359981536865
7,13,0.016988754272460938,6.575459718704224
7,14,0.018988370895385742,7.2109763622283936
8,10,0.012992382049560547,2.1631686687469482
8,11,0.014991283416748047,4.386080503463745
8,12,0.017988204956054688,8.279821872711182
8,13,0.021986007690429688,14.80727505683899
8,14,0.02498340606689453,51.0572714805603
9,10,0.016988515853881836,7.100446701049805
9,11,0.019983530044555664,7.589434862136841
9,12,0.022984981536865234,14.000311136245728
9,13,0.02698349952697754,132.30780339241028
9,14,0.03097987174987793,90.47660160064697
10,10,0.019988059997558594,13.53563642501831
10,11,0.023984432220458984,36.44650363922119
10,12,0.028981924057006836,75.05724930763245
10,13,0.032979726791381836,193.29684400558472
10,14,0.038976430892944336,109.22009682655334
11,11,0.02898240089416504,71.69433403015137
11,12,0.03490757942199707,84.84693360328674
11,13,0.040975093841552734,142.1687295436859
11,14,0.04597163200378418,313.978080034256
12,12,0.03997492790222168,484.8172025680542
12,13,0.04797005653381348,197.61126708984375
12,14,0.05496621131896973,587.4604594707489
13,13,0.05496525764465332,1291.2773537635803
13,14,0.06495952606201172,1165.430059671402
14,14,0.07395505905151367,2397.4985888004303
